Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-lysine degradation I	0.1	1.0	2.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.LYSINE-DEG.PWY0-461.	PWY0-461
glycogen degradation I	0.1	0.86	0.86	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Glycan-Glycan-Degradation.GLYCOCAT-PWY./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.GLYCOCAT-PWY./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.GLYCOCAT-PWY./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.GLYCOCAT-PWY./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.GLYCOCAT-PWY.	GLYCOCAT-PWY
cardiolipin biosynthesis I	0.1	1.0	1.67	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Cardiolipin-Biosynthesis.PWY-5668.	PWY-5668
putrescine degradation II	0.0857142857143	0.5	0.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas schubertii WL1483	Degradation.AMINE-DEG.Putrescine-Degradation.PWY0-1221.	PWY0-1221
creatinine degradation I	0.0857142857143	0.25	0.25	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Zobellella denitrificans F13-1	Degradation.AMINE-DEG.Creatinine-Degradation.CRNFORCAT-PWY.	CRNFORCAT-PWY
phenylethanol biosynthesis	0.114285714286	0.25	0.63	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanisphaera profunda SM1222, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PHENYLPROPANOID-SYN.PWY-5751./Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5751.	PWY-5751
glucose and glucose-1-phosphate degradation	0.128571428571	0.33	0.33	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Tolumonas auensis DSM 9187, Oceanimonas sp. GK1, Aeromonas caviae NCTC12244, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GLUCOSE1PMETAB-PWY.	GLUCOSE1PMETAB-PWY
TCA cycle I (prokaryotic)	0.114285714286	1.0	1.8	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Tolumonas auensis DSM 9187, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Energy-Metabolism.TCA-VARIANTS.TCA.	TCA
(5Z)-dodecenoate biosynthesis I	0.114285714286	0.67	1.75	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Tolumonas auensis DSM 9187, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.5Z-Dodec-5-enoate-Biosynthesis.PWY0-862.	PWY0-862
glutathione-glutaredoxin redox reactions	0.171428571429	0.5	0.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Tolumonas auensis DSM 9187, Oceanisphaera profunda SM1222, Oceanisphaera avium AMac2203, Oceanimonas sp. GK1, Zobellella denitrificans F13-1, Aeromonas sp. ASNIH2, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUT-REDOX-PWY.	GLUT-REDOX-PWY
trehalose biosynthesis V	0.0571428571429	0.33	0.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas veronii MS-18-37	Biosynthesis.Metabolic-Regulators.Organic-solutes-Biosynthesis.Trehalose-biosynthesis.PWY-2661./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Trehalose-biosynthesis.PWY-2661.	PWY-2661
glycine betaine biosynthesis II (Gram-positive bacteria)	0.0571428571429	1.0	3.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Oceanimonas sp. GK1	Biosynthesis.Polyamine-Biosynthesis.Betaine-Biosynthesis.PWY-3722.	PWY-3722
pyruvate fermentation to butanoate	0.0571428571429	0.36	0.57	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Oceanimonas sp. GK1	Energy-Metabolism.Fermentation.Pyruvate-Degradation.CENTFERM-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetyl-CoA-Butyrate.CENTFERM-PWY.	CENTFERM-PWY
TCA cycle IV (2-oxoglutarate decarboxylase)	0.0857142857143	0.86	1.09	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Energy-Metabolism.TCA-VARIANTS.P105-PWY.	P105-PWY
L-cysteine biosynthesis III (from L-homocysteine)	0.0714285714286	0.5	0.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Tolumonas auensis DSM 9187, Aeromonas hydrophila AH10	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.HOMOCYSTEINE-DEG.HOMOCYSDEGR-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.HOMOCYSDEGR-PWY.	HOMOCYSDEGR-PWY
nitrite-dependent anaerobic methane oxidation	0.0428571428571	0.5	0.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Oceanimonas sp. GK1	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Denitrification.PWY-6523./Degradation.C1-COMPOUNDS.Methane-Oxidation.PWY-6523.	PWY-6523
catechol degradation to &beta;-ketoadipate	0.0571428571429	0.63	0.75	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Oceanimonas sp. GK1, Zobellella denitrificans F13-1	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Catechol-Degradation.CATECHOL-ORTHO-CLEAVAGE-PWY.	CATECHOL-ORTHO-CLEAVAGE-PWY
heptaprenyl diphosphate biosynthesis	0.0571428571429	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Tolumonas auensis DSM 9187, Oceanimonas sp. GK1	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5807.	PWY-5807
pyruvate oxidation pathway	0.0285714285714	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Oceanimonas sp. GK1	Energy-Metabolism.Electron-Transfer.PYRUVOX-PWY.	PYRUVOX-PWY
glyphosate degradation III	0.0142857142857	0.43	0.71	Aeromonadaceae	Aeromonas hydrophila NJ-35	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.Glyphosate-Degradation.PWY-7807.	PWY-7807
methylphosphonate degradation I	0.0142857142857	0.5	1.0	Aeromonadaceae	Aeromonas hydrophila NJ-35	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.Methylphosphonate-Degradation.PWY0-1533.	PWY0-1533
(aminomethyl)phosphonate degradation	0.0142857142857	0.5	0.88	Aeromonadaceae	Aeromonas hydrophila NJ-35	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.PWY-7805.	PWY-7805
acrylate degradation	0.0142857142857	0.25	0.25	Aeromonadaceae	Aeromonas hydrophila SSU	Degradation.CARBOXYLATES-DEG.PWY-6373.	PWY-6373
L-carnitine degradation I	0.157142857143	0.25	0.25	Aeromonadaceae	Aeromonas hydrophila WCX23, Aeromonas hydrophila AHNIH1, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas sp. CA23, Aeromonas sp. ASNIH4, Aeromonas sp. ASNIH7, Aeromonas hydrophila 23-C-23, Aeromonas dhakensis KN-Mc-6U21, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06	Degradation.AMINE-DEG.CARN-DEG.CARNMET-PWY.	CARNMET-PWY
UDP-N-acetyl-&alpha;-D-mannosaminouronate biosynthesis	0.0714285714286	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila YL17, Aeromonas hydrophila MX16A, Aeromonas veronii X12, Aeromonas sp. CA23, Aeromonas hydrophila ZYAH75	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7335.	PWY-7335
TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	0.0142857142857	0.75	1.0	Aeromonadaceae	Aeromonas hydrophila subsp. hydrophila ATCC 7966	Energy-Metabolism.TCA-VARIANTS.PWY-6969.	PWY-6969
methylglyoxal degradation II	0.0142857142857	0.5	0.5	Aeromonadaceae	Aeromonas hydrophila subsp. hydrophila ATCC 7966	Degradation.Aldehyde-Degradation.Methylglyoxal-Detoxification.PWY-5462./Detoxification.Methylglyoxal-Detoxification.PWY-5462./Detoxification.Methylglyoxal-Detoxification.PWY-901./Degradation.Aldehyde-Degradation.PWY-901.	PWY-901
folate transformations II	0.0142857142857	1.0	1.27	Aeromonadaceae	Aeromonas hydrophila subsp. hydrophila ATCC 7966	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-3841.	PWY-3841
4-hydroxybenzoate biosynthesis III (plants)	0.0142857142857	1.0	1.6	Aeromonadaceae	Aeromonas hydrophila subsp. hydrophila ATCC 7966	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.4-Hydroxybenzoate-Biosynthesis.PWY-6435.	PWY-6435
GDP-L-colitose biosynthesis	0.0142857142857	0.33	0.33	Aeromonadaceae	Aeromonas hydrophila subsp. hydrophila ATCC 7966	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-5740.	PWY-5740
polyhydroxybutanoate biosynthesis	0.0428571428571	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila subsp. hydrophila ATCC 7966, Tolumonas auensis DSM 9187, Aeromonas hydrophila SSU	Biosynthesis.Storage-Compounds-Biosynthesis.PWY1-3.	PWY1-3
sucrose degradation III (sucrose invertase)	0.128571428571	0.75	1.0	Aeromonadaceae	Aeromonas hydrophila subsp. hydrophila, Aeromonas hydrophila NJ-35, Aeromonas veronii FDAARGOS_632, Aeromonas hydrophila GSH8-2, Aeromonas caviae R25-2, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Aeromonas hydrophila ZYAH75, Aeromonas veronii 17ISAe	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.SUCROSE-DEG.PWY-621.	PWY-621
glutaminyl-tRNAgln biosynthesis via transamidation	0.0571428571429	0.75	2.63	Aeromonadaceae	Aeromonas hydrophila subsp. hydrophila, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas sp. ASNIH4, Aeromonas sp. ASNIH1	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY-5921.	PWY-5921
4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.0857142857143	0.6	0.8	Aeromonadaceae	Aeromonas hydrophila subsp. hydrophila, Aeromonas veronii B565, Aeromonas veronii FC951, Aeromonas salmonicida O23A, Aeromonas encheleia NCTC12917, Aeromonas hydrophila GSH8-2	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.PWY-6507.	PWY-6507
NADH to cytochrome bd oxidase electron transfer II	0.0857142857143	0.5	3.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila 4AK4, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH3, Aeromonas caviae NCTC12244	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1568./Energy-Metabolism.Electron-Transfer.PWY0-1568.	PWY0-1568
NADH to cytochrome bo oxidase electron transfer II	0.0857142857143	0.5	2.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila 4AK4, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH3, Aeromonas caviae NCTC12244	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1567./Energy-Metabolism.Electron-Transfer.PWY0-1567.	PWY0-1567
heme a biosynthesis	0.185714285714	0.75	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila 4AK4, Oceanisphaera profunda SM1222, Aeromonas sp. CA23, Aeromonas encheleia NCTC12917, Aeromonas caviae 8LM, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Zobellella denitrificans F13-1, Aeromonas caviae NCTC12244, Aeromonas caviae GSH8M-1, Aeromonas caviae T25-39, Aeromonas schubertii LF1708	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.PWY-7856.	PWY-7856
chitin degradation III (Serratia)	0.714285714286	0.43	0.79	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila AL09-71, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas veronii X11, Aeromonas schubertii LF1708	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-7822./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-7822.	PWY-7822
acyl carrier protein activation	0.542857142857	1.0	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila 4AK4, Aeromonas sp. ASNIH5, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas salmonicida S44, Aeromonas veronii X12, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas sp. ASNIH7, Aeromonas sp. ASNIH3, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas caviae R25-6, Zobellella denitrificans F13-1, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas veronii 17ISAe, Aeromonas sp. ASNIH2, Aeromonas veronii X11	Activation-Inactivation-Interconversion.Activation.PWY-6012-1./Biosynthesis.Cofactor-Biosynthesis.PWY-6012-1.	PWY-6012-1
NADH repair	0.557142857143	0.25	0.25	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas salmonicida S44, Aeromonas veronii TH0426, Aeromonas hydrophila GYK1, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas sp. ASNIH7, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas veronii AVNIH1, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Energy-Metabolism.PWY-6938.	PWY-6938
autoinducer AI-1 biosynthesis	0.385714285714	1.0	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila 4AK4, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas salmonicida S44, Aeromonas veronii TH0426, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas salmonicida S68, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas schubertii WL1483, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Autoinducer-Biosynthesis.PWY-6157.	PWY-6157
5-(carboxymethoxy)uridine biosynthesis	0.828571428571	0.5	0.5	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas hydrophila YL17, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila NJ-35, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas caviae R25-2, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1554.	PWY0-1554
lipoate salvage II	0.785714285714	0.5	0.5	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6984.	PWY-6984
NAD salvage pathway III (to nicotinamide riboside)	0.828571428571	1.0	2.33	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.NAD-BIOSYNTHESIS-II.	NAD-BIOSYNTHESIS-II
