Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
pyridoxal 5'-phosphate biosynthesis I	0.789473684211	0.29	0.29	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
methylerythritol phosphate pathway I	0.947368421053	0.67	0.67	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
glycolysis I (from glucose 6-phosphate)	0.526315789474	0.58	0.67	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
spermidine biosynthesis III	0.263157894737	0.5	0.5	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces howellii NCTC11636, Actinomyces viscosus NCTC10951, Actinomyces sp. oral taxon 897 F0631	Biosynthesis.Polyamine-Biosynthesis.Spermidine-Biosynthesis.PWY-6834.	PWY-6834
phenylmercury acetate degradation	0.789473684211	0.5	0.5	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Detoxification.Mercury-Detoxification.P641-PWY.	P641-PWY
pyrimidine deoxyribonucleosides degradation	0.736842105263	0.67	0.67	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
acyl carrier protein activation	0.842105263158	1.0	2.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Activation-Inactivation-Interconversion.Activation.PWY-6012-1./Biosynthesis.Cofactor-Biosynthesis.PWY-6012-1.	PWY-6012-1
pyrimidine deoxyribonucleosides salvage	0.736842105263	0.8	0.8	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
adenosine nucleotides degradation II	0.526315789474	0.6	1.1	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces oris T14V	Degradation.NUCLEO-DEG.Purine-Degradation.Adenosine-Nucleotides-Degradation.SALVADEHYPOX-PWY.	SALVADEHYPOX-PWY
guanosine nucleotides degradation III	0.526315789474	0.5	1.13	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces oris T14V	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
UTP and CTP dephosphorylation I	0.526315789474	0.4	0.8	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces oris T14V	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
NAD salvage pathway III (to nicotinamide riboside)	0.526315789474	0.67	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.NAD-BIOSYNTHESIS-II.	NAD-BIOSYNTHESIS-II
5-oxo-L-proline metabolism	0.105263157895	0.17	0.17	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 897 F0631	Macromolecule-Modification.Protein-Modification.PWY-7942.	PWY-7942
pyrimidine ribonucleosides salvage I	0.105263157895	0.67	0.67	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces tangfeifanii VUL4_3	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7193.	PWY-7193
thiosulfate disproportionation IV (rhodanese)	0.0526315789474	1.0	1.0	Actinomyces	Actinomyces tangfeifanii VUL4_3	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Thiosulfate-Disproportionation.PWY-5350.	PWY-5350
NAD phosphorylation and dephosphorylation	0.105263157895	0.5	0.67	Actinomyces	Actinomyces tangfeifanii VUL4_3, Actinomyces sp. oral taxon 414 F0588	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NADPHOS-DEPHOS-PWY.	NADPHOS-DEPHOS-PWY
methylerythritol phosphate pathway II	0.105263157895	1.0	1.0	Actinomyces	Actinomyces viscosus NCTC10951, Actinomyces sp. oral taxon 897 F0631	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-PWY-7560.	MEP-PWY-7560
